Name,collection_date,e_coli,Date
Marie Curtis Park East Beach,2017-07-20,10,2017-07-20
Marie Curtis Park East Beach,2017-07-20,10,2017-07-20
Sunnyside Beach,2017-07-20,40,2017-07-20
Sunnyside Beach,2017-07-20,30,2017-07-20
Sunnyside Beach,2017-07-20,10,2017-07-20
Sunnyside Beach,2017-07-20,10,2017-07-20
Sunnyside Beach,2017-07-20,20,2017-07-20
Sunnyside Beach,2017-07-20,20,2017-07-20
Marie Curtis Park East Beach,2017-07-19,30,2017-07-19
Marie Curtis Park East Beach,2017-07-19,60,2017-07-19
Marie Curtis Park East Beach,2017-07-19,30,2017-07-19
Marie Curtis Park East Beach,2017-07-19,50,2017-07-19
Marie Curtis Park East Beach,2017-07-19,220,2017-07-19
Sunnyside Beach,2017-07-19,130,2017-07-19
Sunnyside Beach,2017-07-19,10,2017-07-19
Sunnyside Beach,2017-07-19,10,2017-07-19
Sunnyside Beach,2017-07-19,10,2017-07-19
Sunnyside Beach,2017-07-19,150,2017-07-19
Sunnyside Beach,2017-07-19,160,2017-07-19
Marie Curtis Park East Beach,2017-07-18,50,2017-07-18
Marie Curtis Park East Beach,2017-07-18,150,2017-07-18
Marie Curtis Park East Beach,2017-07-18,250,2017-07-18
Marie Curtis Park East Beach,2017-07-18,120,2017-07-18
Marie Curtis Park East Beach,2017-07-18,90,2017-07-18
Sunnyside Beach,2017-07-18,20,2017-07-18
Sunnyside Beach,2017-07-18,10,2017-07-18
Sunnyside Beach,2017-07-18,10,2017-07-18
Sunnyside Beach,2017-07-18,10,2017-07-18
Sunnyside Beach,2017-07-18,10,2017-07-18
Sunnyside Beach,2017-07-18,10,2017-07-18
Marie Curtis Park East Beach,2017-07-17,100,2017-07-17
Marie Curtis Park East Beach,2017-07-17,130,2017-07-17
Marie Curtis Park East Beach,2017-07-17,90,2017-07-17
Marie Curtis Park East Beach,2017-07-17,40,2017-07-17
Marie Curtis Park East Beach,2017-07-17,150,2017-07-17
Sunnyside Beach,2017-07-17,110,2017-07-17
Sunnyside Beach,2017-07-17,20,2017-07-17
Sunnyside Beach,2017-07-17,100,2017-07-17
Sunnyside Beach,2017-07-17,30,2017-07-17
Sunnyside Beach,2017-07-17,50,2017-07-17
Sunnyside Beach,2017-07-17,50,2017-07-17
Marie Curtis Park East Beach,2017-07-16,150,2017-07-16
Marie Curtis Park East Beach,2017-07-16,110,2017-07-16
Marie Curtis Park East Beach,2017-07-16,60,2017-07-16
Marie Curtis Park East Beach,2017-07-16,150,2017-07-16
Marie Curtis Park East Beach,2017-07-16,130,2017-07-16
Sunnyside Beach,2017-07-16,90,2017-07-16
Sunnyside Beach,2017-07-16,50,2017-07-16
Sunnyside Beach,2017-07-16,200,2017-07-16
Sunnyside Beach,2017-07-16,90,2017-07-16
Sunnyside Beach,2017-07-16,110,2017-07-16
Sunnyside Beach,2017-07-16,110,2017-07-16
Marie Curtis Park East Beach,2017-07-15,380,2017-07-15
Marie Curtis Park East Beach,2017-07-15,350,2017-07-15
Marie Curtis Park East Beach,2017-07-15,300,2017-07-15
Marie Curtis Park East Beach,2017-07-15,300,2017-07-15
Marie Curtis Park East Beach,2017-07-15,270,2017-07-15
Sunnyside Beach,2017-07-15,70,2017-07-15
Sunnyside Beach,2017-07-15,60,2017-07-15
Sunnyside Beach,2017-07-15,30,2017-07-15
Sunnyside Beach,2017-07-15,160,2017-07-15
Sunnyside Beach,2017-07-15,160,2017-07-15
Sunnyside Beach,2017-07-15,120,2017-07-15
Marie Curtis Park East Beach,2017-07-14,7000,2017-07-14
Marie Curtis Park East Beach,2017-07-14,1300,2017-07-14
Marie Curtis Park East Beach,2017-07-14,2100,2017-07-14
Marie Curtis Park East Beach,2017-07-14,2600,2017-07-14
Marie Curtis Park East Beach,2017-07-14,9000,2017-07-14
Sunnyside Beach,2017-07-14,1600,2017-07-14
Sunnyside Beach,2017-07-14,810,2017-07-14
Sunnyside Beach,2017-07-14,370,2017-07-14
Sunnyside Beach,2017-07-14,2000,2017-07-14
Sunnyside Beach,2017-07-14,1500,2017-07-14
Sunnyside Beach,2017-07-14,1200,2017-07-14
Sunnyside Beach,2017-07-13,50,2017-07-13
Sunnyside Beach,2017-07-13,40,2017-07-13
Sunnyside Beach,2017-07-13,240,2017-07-13
Sunnyside Beach,2017-07-13,180,2017-07-13
Sunnyside Beach,2017-07-13,20,2017-07-13
Sunnyside Beach,2017-07-13,20,2017-07-13
Marie Curtis Park East Beach,2017-07-12,10,2017-07-12
Marie Curtis Park East Beach,2017-07-12,50,2017-07-12
Marie Curtis Park East Beach,2017-07-12,110,2017-07-12
Marie Curtis Park East Beach,2017-07-12,10,2017-07-12
Marie Curtis Park East Beach,2017-07-12,30,2017-07-12
Sunnyside Beach,2017-07-12,10,2017-07-12
Sunnyside Beach,2017-07-12,40,2017-07-12
Sunnyside Beach,2017-07-12,20,2017-07-12
Sunnyside Beach,2017-07-12,60,2017-07-12
Sunnyside Beach,2017-07-12,20,2017-07-12
Sunnyside Beach,2017-07-12,70,2017-07-12
Marie Curtis Park East Beach,2017-07-11,1400,2017-07-11
Marie Curtis Park East Beach,2017-07-11,620,2017-07-11
Marie Curtis Park East Beach,2017-07-11,1200,2017-07-11
Marie Curtis Park East Beach,2017-07-11,2700,2017-07-11
Marie Curtis Park East Beach,2017-07-11,2100,2017-07-11
Sunnyside Beach,2017-07-11,50,2017-07-11
Sunnyside Beach,2017-07-11,80,2017-07-11
Sunnyside Beach,2017-07-11,50,2017-07-11
Sunnyside Beach,2017-07-11,90,2017-07-11
Sunnyside Beach,2017-07-11,70,2017-07-11
Sunnyside Beach,2017-07-11,90,2017-07-11
Marie Curtis Park East Beach,2017-07-10,20,2017-07-10
Marie Curtis Park East Beach,2017-07-10,40,2017-07-10
Marie Curtis Park East Beach,2017-07-10,20,2017-07-10
Marie Curtis Park East Beach,2017-07-10,40,2017-07-10
Marie Curtis Park East Beach,2017-07-10,20,2017-07-10
Sunnyside Beach,2017-07-10,190,2017-07-10
Sunnyside Beach,2017-07-10,100,2017-07-10
Sunnyside Beach,2017-07-10,110,2017-07-10
Sunnyside Beach,2017-07-10,1200,2017-07-10
Sunnyside Beach,2017-07-10,1300,2017-07-10
Sunnyside Beach,2017-07-10,80,2017-07-10
Marie Curtis Park East Beach,2017-07-09,10,2017-07-09
Marie Curtis Park East Beach,2017-07-09,10,2017-07-09
Marie Curtis Park East Beach,2017-07-09,10,2017-07-09
Marie Curtis Park East Beach,2017-07-09,10,2017-07-09
Marie Curtis Park East Beach,2017-07-09,10,2017-07-09
Sunnyside Beach,2017-07-09,150,2017-07-09
Sunnyside Beach,2017-07-09,50,2017-07-09
Sunnyside Beach,2017-07-09,80,2017-07-09
Sunnyside Beach,2017-07-09,320,2017-07-09
Sunnyside Beach,2017-07-09,350,2017-07-09
Sunnyside Beach,2017-07-09,200,2017-07-09
Marie Curtis Park East Beach,2017-07-08,40,2017-07-08
Marie Curtis Park East Beach,2017-07-08,40,2017-07-08
Marie Curtis Park East Beach,2017-07-08,10,2017-07-08
Marie Curtis Park East Beach,2017-07-08,10,2017-07-08
Marie Curtis Park East Beach,2017-07-08,10,2017-07-08
Sunnyside Beach,2017-07-08,10,2017-07-08
Sunnyside Beach,2017-07-08,70,2017-07-08
Sunnyside Beach,2017-07-08,50,2017-07-08
Sunnyside Beach,2017-07-08,20,2017-07-08
Sunnyside Beach,2017-07-08,60,2017-07-08
Sunnyside Beach,2017-07-08,40,2017-07-08
Marie Curtis Park East Beach,2017-07-07,10,2017-07-07
Marie Curtis Park East Beach,2017-07-07,30,2017-07-07
Marie Curtis Park East Beach,2017-07-07,50,2017-07-07
Marie Curtis Park East Beach,2017-07-07,50,2017-07-07
Marie Curtis Park East Beach,2017-07-07,20,2017-07-07
Sunnyside Beach,2017-07-07,10,2017-07-07
Sunnyside Beach,2017-07-07,10,2017-07-07
Sunnyside Beach,2017-07-07,10,2017-07-07
Sunnyside Beach,2017-07-07,180,2017-07-07
Sunnyside Beach,2017-07-07,220,2017-07-07
Sunnyside Beach,2017-07-07,10,2017-07-07
Marie Curtis Park East Beach,2017-07-06,730,2017-07-06
Marie Curtis Park East Beach,2017-07-06,820,2017-07-06
Marie Curtis Park East Beach,2017-07-06,440,2017-07-06
Marie Curtis Park East Beach,2017-07-06,750,2017-07-06
Marie Curtis Park East Beach,2017-07-06,470,2017-07-06
Sunnyside Beach,2017-07-06,10,2017-07-06
Sunnyside Beach,2017-07-06,120,2017-07-06
Sunnyside Beach,2017-07-06,10,2017-07-06
Sunnyside Beach,2017-07-06,10,2017-07-06
Sunnyside Beach,2017-07-06,10,2017-07-06
Sunnyside Beach,2017-07-06,10,2017-07-06
Marie Curtis Park East Beach,2017-07-05,10,2017-07-05
Marie Curtis Park East Beach,2017-07-05,10,2017-07-05
Marie Curtis Park East Beach,2017-07-05,10,2017-07-05
Marie Curtis Park East Beach,2017-07-05,10,2017-07-05
Marie Curtis Park East Beach,2017-07-05,10,2017-07-05
Sunnyside Beach,2017-07-05,10,2017-07-05
Sunnyside Beach,2017-07-05,20,2017-07-05
Sunnyside Beach,2017-07-05,40,2017-07-05
Sunnyside Beach,2017-07-05,60,2017-07-05
Sunnyside Beach,2017-07-05,60,2017-07-05
Sunnyside Beach,2017-07-05,30,2017-07-05
Marie Curtis Park East Beach,2017-07-04,10,2017-07-04
Marie Curtis Park East Beach,2017-07-04,30,2017-07-04
Marie Curtis Park East Beach,2017-07-04,10,2017-07-04
Marie Curtis Park East Beach,2017-07-04,30,2017-07-04
Marie Curtis Park East Beach,2017-07-04,10,2017-07-04
Sunnyside Beach,2017-07-04,10,2017-07-04
Sunnyside Beach,2017-07-04,10,2017-07-04
Sunnyside Beach,2017-07-04,10,2017-07-04
Sunnyside Beach,2017-07-04,50,2017-07-04
Sunnyside Beach,2017-07-04,10,2017-07-04
Sunnyside Beach,2017-07-04,20,2017-07-04
Marie Curtis Park East Beach,2017-07-03,70,2017-07-03
Marie Curtis Park East Beach,2017-07-03,20,2017-07-03
Marie Curtis Park East Beach,2017-07-03,10,2017-07-03
Marie Curtis Park East Beach,2017-07-03,10,2017-07-03
Marie Curtis Park East Beach,2017-07-03,30,2017-07-03
Sunnyside Beach,2017-07-03,20,2017-07-03
Sunnyside Beach,2017-07-03,40,2017-07-03
Sunnyside Beach,2017-07-03,50,2017-07-03
Sunnyside Beach,2017-07-03,50,2017-07-03
Sunnyside Beach,2017-07-03,100,2017-07-03
Sunnyside Beach,2017-07-03,10,2017-07-03
Marie Curtis Park East Beach,2017-07-02,10,2017-07-02
Marie Curtis Park East Beach,2017-07-02,20,2017-07-02
Marie Curtis Park East Beach,2017-07-02,20,2017-07-02
Marie Curtis Park East Beach,2017-07-02,10,2017-07-02
Marie Curtis Park East Beach,2017-07-02,30,2017-07-02
Sunnyside Beach,2017-07-02,80,2017-07-02
Sunnyside Beach,2017-07-02,30,2017-07-02
Sunnyside Beach,2017-07-02,20,2017-07-02
Sunnyside Beach,2017-07-02,100,2017-07-02
Sunnyside Beach,2017-07-02,70,2017-07-02
Sunnyside Beach,2017-07-02,80,2017-07-02
Sunnyside Beach,2017-07-01,530,2017-07-01
Sunnyside Beach,2017-07-01,640,2017-07-01
Sunnyside Beach,2017-07-01,540,2017-07-01
Sunnyside Beach,2017-07-01,930,2017-07-01
Sunnyside Beach,2017-07-01,630,2017-07-01
Sunnyside Beach,2017-07-01,610,2017-07-01
Sunnyside Beach,2017-06-30,5000,2017-06-30
Sunnyside Beach,2017-06-30,4000,2017-06-30
Sunnyside Beach,2017-06-30,4000,2017-06-30
Sunnyside Beach,2017-06-30,3000,2017-06-30
Sunnyside Beach,2017-06-30,260,2017-06-30
Sunnyside Beach,2017-06-30,80,2017-06-30
Marie Curtis Park East Beach,2017-06-29,10,2017-06-29
Marie Curtis Park East Beach,2017-06-29,160,2017-06-29
Marie Curtis Park East Beach,2017-06-29,130,2017-06-29
Marie Curtis Park East Beach,2017-06-29,60,2017-06-29
Marie Curtis Park East Beach,2017-06-29,20,2017-06-29
Sunnyside Beach,2017-06-29,60,2017-06-29
Sunnyside Beach,2017-06-29,30,2017-06-29
Sunnyside Beach,2017-06-29,50,2017-06-29
Sunnyside Beach,2017-06-29,220,2017-06-29
Sunnyside Beach,2017-06-29,90,2017-06-29
Sunnyside Beach,2017-06-29,60,2017-06-29
Marie Curtis Park East Beach,2017-06-28,10,2017-06-28
Marie Curtis Park East Beach,2017-06-28,20,2017-06-28
Marie Curtis Park East Beach,2017-06-28,20,2017-06-28
Marie Curtis Park East Beach,2017-06-28,30,2017-06-28
Marie Curtis Park East Beach,2017-06-28,10,2017-06-28
Sunnyside Beach,2017-06-28,60,2017-06-28
Sunnyside Beach,2017-06-28,40,2017-06-28
Sunnyside Beach,2017-06-28,30,2017-06-28
Sunnyside Beach,2017-06-28,10,2017-06-28
Sunnyside Beach,2017-06-28,10,2017-06-28
Sunnyside Beach,2017-06-28,10,2017-06-28
Marie Curtis Park East Beach,2017-06-27,10,2017-06-27
Marie Curtis Park East Beach,2017-06-27,20,2017-06-27
Marie Curtis Park East Beach,2017-06-27,10,2017-06-27
Marie Curtis Park East Beach,2017-06-27,10,2017-06-27
Sunnyside Beach,2017-06-27,160,2017-06-27
Sunnyside Beach,2017-06-27,260,2017-06-27
Sunnyside Beach,2017-06-27,320,2017-06-27
Sunnyside Beach,2017-06-27,70,2017-06-27
Sunnyside Beach,2017-06-27,50,2017-06-27
Sunnyside Beach,2017-06-27,80,2017-06-27
Marie Curtis Park East Beach,2017-06-26,10,2017-06-26
Marie Curtis Park East Beach,2017-06-26,10,2017-06-26
Marie Curtis Park East Beach,2017-06-26,10,2017-06-26
Marie Curtis Park East Beach,2017-06-26,10,2017-06-26
Marie Curtis Park East Beach,2017-06-26,10,2017-06-26
Sunnyside Beach,2017-06-26,270,2017-06-26
Sunnyside Beach,2017-06-26,640,2017-06-26
Sunnyside Beach,2017-06-26,170,2017-06-26
Sunnyside Beach,2017-06-26,130,2017-06-26
Sunnyside Beach,2017-06-26,300,2017-06-26
Sunnyside Beach,2017-06-26,180,2017-06-26
Marie Curtis Park East Beach,2017-06-25,10,2017-06-25
Marie Curtis Park East Beach,2017-06-25,10,2017-06-25
Marie Curtis Park East Beach,2017-06-25,20,2017-06-25
Marie Curtis Park East Beach,2017-06-25,20,2017-06-25
Marie Curtis Park East Beach,2017-06-25,10,2017-06-25
Sunnyside Beach,2017-06-25,40,2017-06-25
Sunnyside Beach,2017-06-25,40,2017-06-25
Sunnyside Beach,2017-06-25,70,2017-06-25
Sunnyside Beach,2017-06-25,30,2017-06-25
Sunnyside Beach,2017-06-25,20,2017-06-25
Sunnyside Beach,2017-06-25,10,2017-06-25
Marie Curtis Park East Beach,2017-06-24,10,2017-06-24
Marie Curtis Park East Beach,2017-06-24,10,2017-06-24
Marie Curtis Park East Beach,2017-06-24,20,2017-06-24
Marie Curtis Park East Beach,2017-06-24,10,2017-06-24
Marie Curtis Park East Beach,2017-06-24,10,2017-06-24
Sunnyside Beach,2017-06-24,330,2017-06-24
Sunnyside Beach,2017-06-24,160,2017-06-24
Sunnyside Beach,2017-06-24,310,2017-06-24
Sunnyside Beach,2017-06-24,110,2017-06-24
Sunnyside Beach,2017-06-24,100,2017-06-24
Sunnyside Beach,2017-06-24,160,2017-06-24
Marie Curtis Park East Beach,2017-06-23,850,2017-06-23
Marie Curtis Park East Beach,2017-06-23,1200,2017-06-23
Marie Curtis Park East Beach,2017-06-23,1100,2017-06-23
Marie Curtis Park East Beach,2017-06-23,1100,2017-06-23
Marie Curtis Park East Beach,2017-06-23,1100,2017-06-23
Sunnyside Beach,2017-06-23,4000,2017-06-23
Sunnyside Beach,2017-06-23,4000,2017-06-23
Sunnyside Beach,2017-06-23,9000,2017-06-23
Sunnyside Beach,2017-06-23,3000,2017-06-23
Sunnyside Beach,2017-06-23,3200,2017-06-23
Sunnyside Beach,2017-06-23,2600,2017-06-23
Marie Curtis Park East Beach,2017-06-22,30,2017-06-22
Marie Curtis Park East Beach,2017-06-22,20,2017-06-22
Marie Curtis Park East Beach,2017-06-22,10,2017-06-22
Marie Curtis Park East Beach,2017-06-22,30,2017-06-22
Marie Curtis Park East Beach,2017-06-22,10,2017-06-22
Sunnyside Beach,2017-06-22,10,2017-06-22
Sunnyside Beach,2017-06-22,20,2017-06-22
Sunnyside Beach,2017-06-22,10,2017-06-22
Sunnyside Beach,2017-06-22,20,2017-06-22
Sunnyside Beach,2017-06-22,40,2017-06-22
Sunnyside Beach,2017-06-22,30,2017-06-22
Marie Curtis Park East Beach,2017-06-21,350,2017-06-21
Marie Curtis Park East Beach,2017-06-21,290,2017-06-21
Marie Curtis Park East Beach,2017-06-21,200,2017-06-21
Marie Curtis Park East Beach,2017-06-21,260,2017-06-21
Marie Curtis Park East Beach,2017-06-21,470,2017-06-21
Sunnyside Beach,2017-06-21,390,2017-06-21
Sunnyside Beach,2017-06-21,450,2017-06-21
Sunnyside Beach,2017-06-21,470,2017-06-21
Sunnyside Beach,2017-06-21,150,2017-06-21
Sunnyside Beach,2017-06-21,20,2017-06-21
Sunnyside Beach,2017-06-21,170,2017-06-21
Marie Curtis Park East Beach,2017-06-20,220,2017-06-20
Marie Curtis Park East Beach,2017-06-20,70,2017-06-20
Marie Curtis Park East Beach,2017-06-20,160,2017-06-20
Marie Curtis Park East Beach,2017-06-20,180,2017-06-20
Marie Curtis Park East Beach,2017-06-20,190,2017-06-20
Sunnyside Beach,2017-06-20,200,2017-06-20
Sunnyside Beach,2017-06-20,470,2017-06-20
Sunnyside Beach,2017-06-20,290,2017-06-20
Sunnyside Beach,2017-06-20,310,2017-06-20
Sunnyside Beach,2017-06-20,270,2017-06-20
Sunnyside Beach,2017-06-20,260,2017-06-20
Marie Curtis Park East Beach,2017-06-19,70,2017-06-19
Marie Curtis Park East Beach,2017-06-19,70,2017-06-19
Marie Curtis Park East Beach,2017-06-19,50,2017-06-19
Marie Curtis Park East Beach,2017-06-19,60,2017-06-19
Marie Curtis Park East Beach,2017-06-19,30,2017-06-19
Sunnyside Beach,2017-06-19,570,2017-06-19
Sunnyside Beach,2017-06-19,670,2017-06-19
Sunnyside Beach,2017-06-19,770,2017-06-19
Sunnyside Beach,2017-06-19,620,2017-06-19
Sunnyside Beach,2017-06-19,580,2017-06-19
Sunnyside Beach,2017-06-19,680,2017-06-19
Marie Curtis Park East Beach,2017-06-18,1410,2017-06-18
Marie Curtis Park East Beach,2017-06-18,810,2017-06-18
Marie Curtis Park East Beach,2017-06-18,1020,2017-06-18
Marie Curtis Park East Beach,2017-06-18,820,2017-06-18
Marie Curtis Park East Beach,2017-06-18,620,2017-06-18
Sunnyside Beach,2017-06-18,30,2017-06-18
Sunnyside Beach,2017-06-18,20,2017-06-18
Sunnyside Beach,2017-06-18,10,2017-06-18
Sunnyside Beach,2017-06-18,2660,2017-06-18
Sunnyside Beach,2017-06-18,70,2017-06-18
Sunnyside Beach,2017-06-18,1390,2017-06-18
Marie Curtis Park East Beach,2017-06-17,3400,2017-06-17
Marie Curtis Park East Beach,2017-06-17,3600,2017-06-17
Marie Curtis Park East Beach,2017-06-17,4000,2017-06-17
Marie Curtis Park East Beach,2017-06-17,2800,2017-06-17
Marie Curtis Park East Beach,2017-06-17,3600,2017-06-17
Sunnyside Beach,2017-06-17,20,2017-06-17
Sunnyside Beach,2017-06-17,30,2017-06-17
Sunnyside Beach,2017-06-17,10,2017-06-17
Sunnyside Beach,2017-06-17,10,2017-06-17
Sunnyside Beach,2017-06-17,20,2017-06-17
Sunnyside Beach,2017-06-17,40,2017-06-17
Marie Curtis Park East Beach,2017-06-16,10,2017-06-16
Marie Curtis Park East Beach,2017-06-16,10,2017-06-16
Marie Curtis Park East Beach,2017-06-16,10,2017-06-16
Marie Curtis Park East Beach,2017-06-16,20,2017-06-16
Marie Curtis Park East Beach,2017-06-16,10,2017-06-16
Sunnyside Beach,2017-06-16,10,2017-06-16
Sunnyside Beach,2017-06-16,10,2017-06-16
Sunnyside Beach,2017-06-16,10,2017-06-16
Sunnyside Beach,2017-06-16,10,2017-06-16
Sunnyside Beach,2017-06-16,10,2017-06-16
Sunnyside Beach,2017-06-16,20,2017-06-16
Marie Curtis Park East Beach,2017-06-15,30,2017-06-15
Marie Curtis Park East Beach,2017-06-15,30,2017-06-15
Marie Curtis Park East Beach,2017-06-15,40,2017-06-15
Marie Curtis Park East Beach,2017-06-15,40,2017-06-15
Marie Curtis Park East Beach,2017-06-15,50,2017-06-15
Sunnyside Beach,2017-06-15,10,2017-06-15
Sunnyside Beach,2017-06-15,10,2017-06-15
Sunnyside Beach,2017-06-15,10,2017-06-15
Sunnyside Beach,2017-06-15,10,2017-06-15
Sunnyside Beach,2017-06-15,10,2017-06-15
Sunnyside Beach,2017-06-15,10,2017-06-15
Marie Curtis Park East Beach,2017-06-14,10,2017-06-14
Marie Curtis Park East Beach,2017-06-14,10,2017-06-14
Marie Curtis Park East Beach,2017-06-14,10,2017-06-14
Marie Curtis Park East Beach,2017-06-14,20,2017-06-14
Marie Curtis Park East Beach,2017-06-14,10,2017-06-14
Sunnyside Beach,2017-06-14,10,2017-06-14
Sunnyside Beach,2017-06-14,10,2017-06-14
Sunnyside Beach,2017-06-14,10,2017-06-14
Sunnyside Beach,2017-06-14,20,2017-06-14
Sunnyside Beach,2017-06-14,10,2017-06-14
Sunnyside Beach,2017-06-14,10,2017-06-14
Marie Curtis Park East Beach,2017-06-13,30,2017-06-13
Marie Curtis Park East Beach,2017-06-13,40,2017-06-13
Marie Curtis Park East Beach,2017-06-13,20,2017-06-13
Marie Curtis Park East Beach,2017-06-13,10,2017-06-13
Marie Curtis Park East Beach,2017-06-13,10,2017-06-13
Sunnyside Beach,2017-06-13,10,2017-06-13
Sunnyside Beach,2017-06-13,30,2017-06-13
Sunnyside Beach,2017-06-13,20,2017-06-13
Sunnyside Beach,2017-06-13,270,2017-06-13
Sunnyside Beach,2017-06-13,50,2017-06-13
Sunnyside Beach,2017-06-13,30,2017-06-13
Marie Curtis Park East Beach,2017-06-12,20,2017-06-12
Marie Curtis Park East Beach,2017-06-12,10,2017-06-12
Marie Curtis Park East Beach,2017-06-12,10,2017-06-12
Marie Curtis Park East Beach,2017-06-12,10,2017-06-12
Marie Curtis Park East Beach,2017-06-12,30,2017-06-12
Sunnyside Beach,2017-06-12,20,2017-06-12
Sunnyside Beach,2017-06-12,10,2017-06-12
Sunnyside Beach,2017-06-12,10,2017-06-12
Sunnyside Beach,2017-06-12,10,2017-06-12
Sunnyside Beach,2017-06-12,10,2017-06-12
Sunnyside Beach,2017-06-12,20,2017-06-12
Sunnyside Beach,2017-06-11,10,2017-06-11
Sunnyside Beach,2017-06-11,10,2017-06-11
Sunnyside Beach,2017-06-11,10,2017-06-11
Sunnyside Beach,2017-06-11,450,2017-06-11
Sunnyside Beach,2017-06-11,980,2017-06-11
Sunnyside Beach,2017-06-11,920,2017-06-11
Marie Curtis Park East Beach,2017-06-10,10,2017-06-10
Marie Curtis Park East Beach,2017-06-10,40,2017-06-10
Marie Curtis Park East Beach,2017-06-10,20,2017-06-10
Marie Curtis Park East Beach,2017-06-10,30,2017-06-10
Marie Curtis Park East Beach,2017-06-10,40,2017-06-10
Sunnyside Beach,2017-06-10,20,2017-06-10
Sunnyside Beach,2017-06-10,40,2017-06-10
Sunnyside Beach,2017-06-10,60,2017-06-10
Sunnyside Beach,2017-06-10,10,2017-06-10
Sunnyside Beach,2017-06-10,10,2017-06-10
Sunnyside Beach,2017-06-10,10,2017-06-10
Marie Curtis Park East Beach,2017-06-09,50,2017-06-09
Marie Curtis Park East Beach,2017-06-09,10,2017-06-09
Marie Curtis Park East Beach,2017-06-09,10,2017-06-09
Marie Curtis Park East Beach,2017-06-09,10,2017-06-09
Marie Curtis Park East Beach,2017-06-09,40,2017-06-09
Sunnyside Beach,2017-06-09,10,2017-06-09
Sunnyside Beach,2017-06-09,10,2017-06-09
Sunnyside Beach,2017-06-09,10,2017-06-09
Sunnyside Beach,2017-06-09,20,2017-06-09
Sunnyside Beach,2017-06-09,20,2017-06-09
Sunnyside Beach,2017-06-09,40,2017-06-09
Marie Curtis Park East Beach,2017-06-08,10,2017-06-08
Marie Curtis Park East Beach,2017-06-08,10,2017-06-08
Marie Curtis Park East Beach,2017-06-08,10,2017-06-08
Marie Curtis Park East Beach,2017-06-08,10,2017-06-08
Marie Curtis Park East Beach,2017-06-08,10,2017-06-08
Sunnyside Beach,2017-06-08,10,2017-06-08
Sunnyside Beach,2017-06-08,10,2017-06-08
Sunnyside Beach,2017-06-08,10,2017-06-08
Sunnyside Beach,2017-06-08,10,2017-06-08
Sunnyside Beach,2017-06-08,10,2017-06-08
Sunnyside Beach,2017-06-08,20,2017-06-08
Marie Curtis Park East Beach,2017-06-07,90,2017-06-07
Marie Curtis Park East Beach,2017-06-07,110,2017-06-07
Marie Curtis Park East Beach,2017-06-07,90,2017-06-07
Marie Curtis Park East Beach,2017-06-07,120,2017-06-07
