Name,collection_date,site_name,e_coli,Date,is_outlier
Marie Curtis Park East Beach,2013-08-15,33W,20,2013-08-15,Normal
Marie Curtis Park East Beach,2013-08-15,32W,20,2013-08-15,Normal
Marie Curtis Park East Beach,2013-08-15,31W,30,2013-08-15,Normal
Marie Curtis Park East Beach,2013-08-15,30W,40,2013-08-15,Normal
Sunnyside Beach,2013-08-15,17W,10,2013-08-15,Normal
Sunnyside Beach,2013-08-15,21W,40,2013-08-15,Normal
Sunnyside Beach,2013-08-15,18W,10,2013-08-15,Normal
Sunnyside Beach,2013-08-15,19W,10,2013-08-15,Normal
Sunnyside Beach,2013-08-15,20W,10,2013-08-15,Normal
Sunnyside Beach,2013-08-15,22W,10,2013-08-15,Normal
Marie Curtis Park East Beach,2013-08-14,29W,10,2013-08-14,Normal
Marie Curtis Park East Beach,2013-08-14,33W,10,2013-08-14,Normal
Marie Curtis Park East Beach,2013-08-14,32W,10,2013-08-14,Normal
Marie Curtis Park East Beach,2013-08-14,31W,20,2013-08-14,Normal
Marie Curtis Park East Beach,2013-08-14,30W,10,2013-08-14,Normal
Sunnyside Beach,2013-08-14,17W,40,2013-08-14,Normal
Sunnyside Beach,2013-08-14,21W,100,2013-08-14,Normal
Sunnyside Beach,2013-08-14,18W,30,2013-08-14,Normal
Sunnyside Beach,2013-08-14,19W,80,2013-08-14,Normal
Sunnyside Beach,2013-08-14,20W,60,2013-08-14,Normal
Sunnyside Beach,2013-08-14,22W,120,2013-08-14,Normal
Marie Curtis Park East Beach,2013-08-13,29W,40,2013-08-13,Normal
Marie Curtis Park East Beach,2013-08-13,33W,70,2013-08-13,Normal
Marie Curtis Park East Beach,2013-08-13,32W,30,2013-08-13,Normal
Marie Curtis Park East Beach,2013-08-13,31W,70,2013-08-13,Normal
Marie Curtis Park East Beach,2013-08-13,30W,70,2013-08-13,Normal
Sunnyside Beach,2013-08-13,19W,10,2013-08-13,Normal
Sunnyside Beach,2013-08-13,17W,60,2013-08-13,Normal
Sunnyside Beach,2013-08-13,21W,130,2013-08-13,Normal
Sunnyside Beach,2013-08-13,18W,70,2013-08-13,Normal
Sunnyside Beach,2013-08-13,20W,50,2013-08-13,Normal
Sunnyside Beach,2013-08-13,22W,90,2013-08-13,Normal
Marie Curtis Park East Beach,2013-08-12,29W,60,2013-08-12,Normal
Marie Curtis Park East Beach,2013-08-12,33W,50,2013-08-12,Normal
Marie Curtis Park East Beach,2013-08-12,32W,110,2013-08-12,Normal
Marie Curtis Park East Beach,2013-08-12,31W,150,2013-08-12,Normal
Marie Curtis Park East Beach,2013-08-12,30W,60,2013-08-12,Normal
Sunnyside Beach,2013-08-12,19W,250,2013-08-12,Normal
Sunnyside Beach,2013-08-12,17W,360,2013-08-12,Normal
Sunnyside Beach,2013-08-12,21W,20,2013-08-12,Normal
Sunnyside Beach,2013-08-12,18W,370,2013-08-12,Normal
Sunnyside Beach,2013-08-12,20W,110,2013-08-12,Normal
Sunnyside Beach,2013-08-12,22W,110,2013-08-12,Normal
Marie Curtis Park East Beach,2013-08-11,29W,170,2013-08-11,Normal
Marie Curtis Park East Beach,2013-08-11,33W,180,2013-08-11,Normal
Marie Curtis Park East Beach,2013-08-11,32W,140,2013-08-11,Normal
Marie Curtis Park East Beach,2013-08-11,31W,140,2013-08-11,Normal
Marie Curtis Park East Beach,2013-08-11,30W,260,2013-08-11,Normal
Sunnyside Beach,2013-08-11,19W,40,2013-08-11,Normal
Sunnyside Beach,2013-08-11,17W,30,2013-08-11,Normal
Sunnyside Beach,2013-08-11,21W,130,2013-08-11,Normal
Sunnyside Beach,2013-08-11,18W,40,2013-08-11,Normal
Sunnyside Beach,2013-08-11,20W,60,2013-08-11,Normal
Sunnyside Beach,2013-08-11,22W,140,2013-08-11,Normal
Marie Curtis Park East Beach,2013-08-10,29W,10,2013-08-10,Normal
Marie Curtis Park East Beach,2013-08-10,33W,20,2013-08-10,Normal
Marie Curtis Park East Beach,2013-08-10,32W,10,2013-08-10,Normal
Marie Curtis Park East Beach,2013-08-10,31W,10,2013-08-10,Normal
Marie Curtis Park East Beach,2013-08-10,30W,10,2013-08-10,Normal
Sunnyside Beach,2013-08-10,19W,10,2013-08-10,Normal
Sunnyside Beach,2013-08-10,17W,20,2013-08-10,Normal
Sunnyside Beach,2013-08-10,21W,60,2013-08-10,Normal
Sunnyside Beach,2013-08-10,18W,20,2013-08-10,Normal
Sunnyside Beach,2013-08-10,20W,60,2013-08-10,Normal
Sunnyside Beach,2013-08-10,22W,80,2013-08-10,Normal
Marie Curtis Park East Beach,2013-08-09,29W,40,2013-08-09,Normal
Marie Curtis Park East Beach,2013-08-09,33W,40,2013-08-09,Normal
Marie Curtis Park East Beach,2013-08-09,32W,70,2013-08-09,Normal
Marie Curtis Park East Beach,2013-08-09,31W,60,2013-08-09,Normal
Marie Curtis Park East Beach,2013-08-09,30W,70,2013-08-09,Normal
Sunnyside Beach,2013-08-09,19W,200,2013-08-09,Normal
Sunnyside Beach,2013-08-09,17W,30,2013-08-09,Normal
Sunnyside Beach,2013-08-09,21W,10,2013-08-09,Normal
Sunnyside Beach,2013-08-09,18W,230,2013-08-09,Normal
Sunnyside Beach,2013-08-09,20W,10,2013-08-09,Normal
Sunnyside Beach,2013-08-09,22W,30,2013-08-09,Normal
Marie Curtis Park East Beach,2013-08-08,29W,50,2013-08-08,Normal
Marie Curtis Park East Beach,2013-08-08,33W,10,2013-08-08,Normal
Marie Curtis Park East Beach,2013-08-08,32W,60,2013-08-08,Normal
Marie Curtis Park East Beach,2013-08-08,31W,40,2013-08-08,Normal
Marie Curtis Park East Beach,2013-08-08,30W,60,2013-08-08,Normal
Sunnyside Beach,2013-08-08,19W,40,2013-08-08,Normal
Sunnyside Beach,2013-08-08,17W,70,2013-08-08,Normal
Sunnyside Beach,2013-08-08,21W,120,2013-08-08,Normal
Sunnyside Beach,2013-08-08,18W,60,2013-08-08,Normal
Sunnyside Beach,2013-08-08,20W,60,2013-08-08,Normal
Sunnyside Beach,2013-08-08,22W,120,2013-08-08,Normal
Marie Curtis Park East Beach,2013-08-07,29W,760,2013-08-07,Normal
Marie Curtis Park East Beach,2013-08-07,33W,630,2013-08-07,Normal
Marie Curtis Park East Beach,2013-08-07,32W,380,2013-08-07,Normal
Marie Curtis Park East Beach,2013-08-07,31W,610,2013-08-07,Normal
Marie Curtis Park East Beach,2013-08-07,30W,560,2013-08-07,Normal
Sunnyside Beach,2013-08-07,19W,280,2013-08-07,Normal
Sunnyside Beach,2013-08-07,17W,170,2013-08-07,Normal
Sunnyside Beach,2013-08-07,18W,160,2013-08-07,Normal
Sunnyside Beach,2013-08-07,20W,210,2013-08-07,Normal
Sunnyside Beach,2013-08-07,22W,420,2013-08-07,Normal
Marie Curtis Park East Beach,2013-08-06,29W,50,2013-08-06,Normal
Marie Curtis Park East Beach,2013-08-06,33W,20,2013-08-06,Normal
Marie Curtis Park East Beach,2013-08-06,32W,20,2013-08-06,Normal
Marie Curtis Park East Beach,2013-08-06,31W,50,2013-08-06,Normal
Marie Curtis Park East Beach,2013-08-06,30W,40,2013-08-06,Normal
Sunnyside Beach,2013-08-06,19W,170,2013-08-06,Normal
Sunnyside Beach,2013-08-06,17W,230,2013-08-06,Normal
Sunnyside Beach,2013-08-06,21W,130,2013-08-06,Normal
Sunnyside Beach,2013-08-06,18W,210,2013-08-06,Normal
Sunnyside Beach,2013-08-06,20W,120,2013-08-06,Normal
Sunnyside Beach,2013-08-06,22W,60,2013-08-06,Normal
Marie Curtis Park East Beach,2013-08-05,29W,10,2013-08-05,Normal
Marie Curtis Park East Beach,2013-08-05,33W,10,2013-08-05,Normal
Marie Curtis Park East Beach,2013-08-05,32W,10,2013-08-05,Normal
Marie Curtis Park East Beach,2013-08-05,31W,10,2013-08-05,Normal
Marie Curtis Park East Beach,2013-08-05,30W,10,2013-08-05,Normal
Sunnyside Beach,2013-08-05,19W,20,2013-08-05,Normal
Sunnyside Beach,2013-08-05,17W,10,2013-08-05,Normal
Sunnyside Beach,2013-08-05,21W,10,2013-08-05,Normal
Sunnyside Beach,2013-08-05,18W,10,2013-08-05,Normal
Sunnyside Beach,2013-08-05,20W,10,2013-08-05,Normal
Sunnyside Beach,2013-08-05,22W,10,2013-08-05,Normal
Marie Curtis Park East Beach,2013-08-04,29W,20,2013-08-04,Normal
Marie Curtis Park East Beach,2013-08-04,33W,10,2013-08-04,Normal
Marie Curtis Park East Beach,2013-08-04,32W,20,2013-08-04,Normal
Marie Curtis Park East Beach,2013-08-04,31W,10,2013-08-04,Normal
Marie Curtis Park East Beach,2013-08-04,30W,10,2013-08-04,Normal
Sunnyside Beach,2013-08-04,19W,30,2013-08-04,Normal
Sunnyside Beach,2013-08-04,17W,10,2013-08-04,Normal
Sunnyside Beach,2013-08-04,21W,30,2013-08-04,Normal
Sunnyside Beach,2013-08-04,18W,60,2013-08-04,Normal
Sunnyside Beach,2013-08-04,20W,50,2013-08-04,Normal
Sunnyside Beach,2013-08-04,22W,130,2013-08-04,Normal
Marie Curtis Park East Beach,2013-08-03,29W,130,2013-08-03,Normal
Marie Curtis Park East Beach,2013-08-03,33W,150,2013-08-03,Normal
Marie Curtis Park East Beach,2013-08-03,32W,120,2013-08-03,Normal
Marie Curtis Park East Beach,2013-08-03,31W,90,2013-08-03,Normal
Marie Curtis Park East Beach,2013-08-03,30W,50,2013-08-03,Normal
Sunnyside Beach,2013-08-03,19W,400,2013-08-03,Normal
Sunnyside Beach,2013-08-03,17W,180,2013-08-03,Normal
Sunnyside Beach,2013-08-03,21W,330,2013-08-03,Normal
Sunnyside Beach,2013-08-03,18W,230,2013-08-03,Normal
Sunnyside Beach,2013-08-03,20W,260,2013-08-03,Normal
Sunnyside Beach,2013-08-03,22W,340,2013-08-03,Normal
Marie Curtis Park East Beach,2013-08-02,29W,140,2013-08-02,Normal
Marie Curtis Park East Beach,2013-08-02,33W,40,2013-08-02,Normal
Marie Curtis Park East Beach,2013-08-02,32W,10,2013-08-02,Normal
Marie Curtis Park East Beach,2013-08-02,31W,40,2013-08-02,Normal
Marie Curtis Park East Beach,2013-08-02,30W,80,2013-08-02,Normal
Sunnyside Beach,2013-08-02,19W,90,2013-08-02,Normal
Sunnyside Beach,2013-08-02,17W,140,2013-08-02,Normal
Sunnyside Beach,2013-08-02,21W,80,2013-08-02,Normal
Sunnyside Beach,2013-08-02,18W,110,2013-08-02,Normal
Sunnyside Beach,2013-08-02,20W,230,2013-08-02,Normal
Sunnyside Beach,2013-08-02,22W,70,2013-08-02,Normal
Marie Curtis Park East Beach,2013-08-01,29W,490,2013-08-01,Normal
Marie Curtis Park East Beach,2013-08-01,33W,180,2013-08-01,Normal
Marie Curtis Park East Beach,2013-08-01,32W,480,2013-08-01,Normal
Marie Curtis Park East Beach,2013-08-01,31W,320,2013-08-01,Normal
Marie Curtis Park East Beach,2013-08-01,30W,670,2013-08-01,Normal
Sunnyside Beach,2013-08-01,19W,270,2013-08-01,Normal
Sunnyside Beach,2013-08-01,17W,980,2013-08-01,Normal
Sunnyside Beach,2013-08-01,21W,90,2013-08-01,Normal
Sunnyside Beach,2013-08-01,18W,510,2013-08-01,Normal
Sunnyside Beach,2013-08-01,20W,1100,2013-08-01,Normal
Sunnyside Beach,2013-08-01,22W,500,2013-08-01,Normal
Marie Curtis Park East Beach,2013-07-31,29W,10,2013-07-31,Normal
Marie Curtis Park East Beach,2013-07-31,33W,10,2013-07-31,Normal
Marie Curtis Park East Beach,2013-07-31,32W,10,2013-07-31,Normal
Marie Curtis Park East Beach,2013-07-31,31W,10,2013-07-31,Normal
Marie Curtis Park East Beach,2013-07-31,30W,10,2013-07-31,Normal
Sunnyside Beach,2013-07-31,19W,30,2013-07-31,Normal
Sunnyside Beach,2013-07-31,17W,30,2013-07-31,Normal
Sunnyside Beach,2013-07-31,21W,20,2013-07-31,Normal
Sunnyside Beach,2013-07-31,18W,30,2013-07-31,Normal
Sunnyside Beach,2013-07-31,20W,40,2013-07-31,Normal
Sunnyside Beach,2013-07-31,22W,20,2013-07-31,Normal
Marie Curtis Park East Beach,2013-07-30,29W,10,2013-07-30,Normal
Marie Curtis Park East Beach,2013-07-30,33W,20,2013-07-30,Normal
Marie Curtis Park East Beach,2013-07-30,32W,20,2013-07-30,Normal
Marie Curtis Park East Beach,2013-07-30,31W,10,2013-07-30,Normal
Marie Curtis Park East Beach,2013-07-30,30W,10,2013-07-30,Normal
Sunnyside Beach,2013-07-30,19W,130,2013-07-30,Normal
Sunnyside Beach,2013-07-30,17W,150,2013-07-30,Normal
Sunnyside Beach,2013-07-30,21W,100,2013-07-30,Normal
Sunnyside Beach,2013-07-30,18W,100,2013-07-30,Normal
Sunnyside Beach,2013-07-30,20W,280,2013-07-30,Normal
Sunnyside Beach,2013-07-30,22W,30,2013-07-30,Normal
Marie Curtis Park East Beach,2013-07-29,29W,110,2013-07-29,Normal
Marie Curtis Park East Beach,2013-07-29,33W,170,2013-07-29,Normal
Marie Curtis Park East Beach,2013-07-29,32W,160,2013-07-29,Normal
Marie Curtis Park East Beach,2013-07-29,31W,230,2013-07-29,Normal
Marie Curtis Park East Beach,2013-07-29,30W,140,2013-07-29,Normal
Sunnyside Beach,2013-07-29,19W,280,2013-07-29,Normal
Sunnyside Beach,2013-07-29,17W,190,2013-07-29,Normal
Sunnyside Beach,2013-07-29,21W,190,2013-07-29,Normal
Sunnyside Beach,2013-07-29,18W,290,2013-07-29,Normal
Sunnyside Beach,2013-07-29,20W,160,2013-07-29,Normal
Sunnyside Beach,2013-07-29,22W,260,2013-07-29,Normal
Sunnyside Beach,2013-07-28,19W,50,2013-07-28,Normal
Sunnyside Beach,2013-07-28,17W,100,2013-07-28,Normal
Sunnyside Beach,2013-07-28,21W,260,2013-07-28,Normal
Sunnyside Beach,2013-07-28,18W,90,2013-07-28,Normal
Sunnyside Beach,2013-07-28,20W,70,2013-07-28,Normal
Sunnyside Beach,2013-07-28,22W,150,2013-07-28,Normal
Marie Curtis Park East Beach,2013-07-27,29W,320,2013-07-27,Normal
Marie Curtis Park East Beach,2013-07-27,33W,410,2013-07-27,Normal
Marie Curtis Park East Beach,2013-07-27,32W,190,2013-07-27,Normal
Marie Curtis Park East Beach,2013-07-27,31W,200,2013-07-27,Normal
Marie Curtis Park East Beach,2013-07-27,30W,260,2013-07-27,Normal
Sunnyside Beach,2013-07-27,19W,10,2013-07-27,Normal
Sunnyside Beach,2013-07-27,17W,50,2013-07-27,Normal
Sunnyside Beach,2013-07-27,21W,70,2013-07-27,Normal
Sunnyside Beach,2013-07-27,18W,10,2013-07-27,Normal
Sunnyside Beach,2013-07-27,20W,30,2013-07-27,Normal
Sunnyside Beach,2013-07-27,22W,20,2013-07-27,Normal
Marie Curtis Park East Beach,2013-07-26,29W,240,2013-07-26,Normal
Marie Curtis Park East Beach,2013-07-26,33W,820,2013-07-26,Normal
Marie Curtis Park East Beach,2013-07-26,32W,890,2013-07-26,Normal
Marie Curtis Park East Beach,2013-07-26,31W,380,2013-07-26,Normal
Marie Curtis Park East Beach,2013-07-26,30W,250,2013-07-26,Normal
Sunnyside Beach,2013-07-26,19W,150,2013-07-26,Normal
Sunnyside Beach,2013-07-26,17W,40,2013-07-26,Normal
Sunnyside Beach,2013-07-26,21W,30,2013-07-26,Normal
Sunnyside Beach,2013-07-26,18W,10,2013-07-26,Normal
Sunnyside Beach,2013-07-26,20W,20,2013-07-26,Normal
Sunnyside Beach,2013-07-26,22W,30,2013-07-26,Normal
Marie Curtis Park East Beach,2013-07-25,29W,150,2013-07-25,Normal
Marie Curtis Park East Beach,2013-07-25,33W,30,2013-07-25,Normal
Marie Curtis Park East Beach,2013-07-25,32W,90,2013-07-25,Normal
Marie Curtis Park East Beach,2013-07-25,31W,80,2013-07-25,Normal
Marie Curtis Park East Beach,2013-07-25,30W,210,2013-07-25,Normal
Sunnyside Beach,2013-07-25,19W,10,2013-07-25,Normal
Sunnyside Beach,2013-07-25,17W,10,2013-07-25,Normal
Sunnyside Beach,2013-07-25,21W,10,2013-07-25,Normal
Sunnyside Beach,2013-07-25,18W,10,2013-07-25,Normal
Sunnyside Beach,2013-07-25,20W,10,2013-07-25,Normal
Sunnyside Beach,2013-07-25,22W,10,2013-07-25,Normal
Marie Curtis Park East Beach,2013-07-24,29W,80,2013-07-24,Normal
Marie Curtis Park East Beach,2013-07-24,33W,350,2013-07-24,Normal
Marie Curtis Park East Beach,2013-07-24,32W,20,2013-07-24,Normal
Marie Curtis Park East Beach,2013-07-24,31W,10,2013-07-24,Normal
Marie Curtis Park East Beach,2013-07-24,30W,50,2013-07-24,Normal
Sunnyside Beach,2013-07-24,19W,30,2013-07-24,Normal
Sunnyside Beach,2013-07-24,17W,10,2013-07-24,Normal
Sunnyside Beach,2013-07-24,21W,50,2013-07-24,Normal
Sunnyside Beach,2013-07-24,18W,40,2013-07-24,Normal
Sunnyside Beach,2013-07-24,20W,30,2013-07-24,Normal
Sunnyside Beach,2013-07-24,22W,20,2013-07-24,Normal
Marie Curtis Park East Beach,2013-07-23,29W,30,2013-07-23,Normal
Marie Curtis Park East Beach,2013-07-23,33W,80,2013-07-23,Normal
Marie Curtis Park East Beach,2013-07-23,32W,100,2013-07-23,Normal
Marie Curtis Park East Beach,2013-07-23,31W,70,2013-07-23,Normal
Marie Curtis Park East Beach,2013-07-23,30W,40,2013-07-23,Normal
Sunnyside Beach,2013-07-23,19W,30,2013-07-23,Normal
Sunnyside Beach,2013-07-23,17W,10,2013-07-23,Normal
Sunnyside Beach,2013-07-23,21W,40,2013-07-23,Normal
Sunnyside Beach,2013-07-23,18W,10,2013-07-23,Normal
Sunnyside Beach,2013-07-23,20W,10,2013-07-23,Normal
Sunnyside Beach,2013-07-23,22W,10,2013-07-23,Normal
Marie Curtis Park East Beach,2013-07-22,29W,100,2013-07-22,Normal
Marie Curtis Park East Beach,2013-07-22,33W,160,2013-07-22,Normal
Marie Curtis Park East Beach,2013-07-22,32W,150,2013-07-22,Normal
Marie Curtis Park East Beach,2013-07-22,31W,140,2013-07-22,Normal
Marie Curtis Park East Beach,2013-07-22,30W,170,2013-07-22,Normal
Sunnyside Beach,2013-07-22,19W,280,2013-07-22,Normal
Sunnyside Beach,2013-07-22,17W,190,2013-07-22,Normal
Sunnyside Beach,2013-07-22,21W,250,2013-07-22,Normal
Sunnyside Beach,2013-07-22,18W,200,2013-07-22,Normal
Sunnyside Beach,2013-07-22,20W,240,2013-07-22,Normal
Sunnyside Beach,2013-07-22,22W,230,2013-07-22,Normal
Marie Curtis Park East Beach,2013-07-21,29W,20,2013-07-21,Normal
Marie Curtis Park East Beach,2013-07-21,33W,10,2013-07-21,Normal
Marie Curtis Park East Beach,2013-07-21,32W,20,2013-07-21,Normal
Marie Curtis Park East Beach,2013-07-21,31W,10,2013-07-21,Normal
Marie Curtis Park East Beach,2013-07-21,30W,20,2013-07-21,Normal
Sunnyside Beach,2013-07-21,19W,240,2013-07-21,Normal
Sunnyside Beach,2013-07-21,17W,300,2013-07-21,Normal
Sunnyside Beach,2013-07-21,21W,150,2013-07-21,Normal
Sunnyside Beach,2013-07-21,18W,340,2013-07-21,Normal
Sunnyside Beach,2013-07-21,20W,240,2013-07-21,Normal
Sunnyside Beach,2013-07-21,22W,110,2013-07-21,Normal
Marie Curtis Park East Beach,2013-07-20,29W,1250,2013-07-20,Normal
Marie Curtis Park East Beach,2013-07-20,33W,160,2013-07-20,Normal
Marie Curtis Park East Beach,2013-07-20,32W,130,2013-07-20,Normal
Marie Curtis Park East Beach,2013-07-20,31W,110,2013-07-20,Normal
Marie Curtis Park East Beach,2013-07-20,30W,400,2013-07-20,Normal
Sunnyside Beach,2013-07-20,17W,1100,2013-07-20,Normal
Sunnyside Beach,2013-07-20,20W,520,2013-07-20,Normal
Marie Curtis Park East Beach,2013-07-19,29W,40,2013-07-19,Normal
Marie Curtis Park East Beach,2013-07-19,33W,190,2013-07-19,Normal
Marie Curtis Park East Beach,2013-07-19,32W,260,2013-07-19,Normal
Marie Curtis Park East Beach,2013-07-19,31W,70,2013-07-19,Normal
Marie Curtis Park East Beach,2013-07-19,30W,70,2013-07-19,Normal
Sunnyside Beach,2013-07-19,19W,100,2013-07-19,Normal
Sunnyside Beach,2013-07-19,17W,460,2013-07-19,Normal
Sunnyside Beach,2013-07-19,21W,600,2013-07-19,Normal
Sunnyside Beach,2013-07-19,18W,190,2013-07-19,Normal
Sunnyside Beach,2013-07-19,20W,650,2013-07-19,Normal
Sunnyside Beach,2013-07-19,22W,670,2013-07-19,Normal
Marie Curtis Park East Beach,2013-07-18,29W,20,2013-07-18,Normal
Marie Curtis Park East Beach,2013-07-18,33W,10,2013-07-18,Normal
Marie Curtis Park East Beach,2013-07-18,32W,30,2013-07-18,Normal
Marie Curtis Park East Beach,2013-07-18,31W,20,2013-07-18,Normal
Marie Curtis Park East Beach,2013-07-18,30W,10,2013-07-18,Normal
Sunnyside Beach,2013-07-18,19W,60,2013-07-18,Normal
Sunnyside Beach,2013-07-18,17W,50,2013-07-18,Normal
Sunnyside Beach,2013-07-18,21W,30,2013-07-18,Normal
Sunnyside Beach,2013-07-18,18W,50,2013-07-18,Normal
Sunnyside Beach,2013-07-18,20W,20,2013-07-18,Normal
Sunnyside Beach,2013-07-18,22W,100,2013-07-18,Normal
Marie Curtis Park East Beach,2013-07-17,29W,60,2013-07-17,Normal
Marie Curtis Park East Beach,2013-07-17,33W,60,2013-07-17,Normal
Marie Curtis Park East Beach,2013-07-17,32W,40,2013-07-17,Normal
Marie Curtis Park East Beach,2013-07-17,31W,50,2013-07-17,Normal
Marie Curtis Park East Beach,2013-07-17,30W,60,2013-07-17,Normal
Sunnyside Beach,2013-07-17,19W,80,2013-07-17,Normal
Sunnyside Beach,2013-07-17,17W,40,2013-07-17,Normal
Sunnyside Beach,2013-07-17,21W,40,2013-07-17,Normal
Sunnyside Beach,2013-07-17,18W,90,2013-07-17,Normal
Sunnyside Beach,2013-07-17,20W,20,2013-07-17,Normal
Sunnyside Beach,2013-07-17,22W,50,2013-07-17,Normal
Marie Curtis Park East Beach,2013-07-16,29W,90,2013-07-16,Normal
Marie Curtis Park East Beach,2013-07-16,33W,10,2013-07-16,Normal
Marie Curtis Park East Beach,2013-07-16,32W,20,2013-07-16,Normal
Marie Curtis Park East Beach,2013-07-16,31W,10,2013-07-16,Normal
Marie Curtis Park East Beach,2013-07-16,30W,40,2013-07-16,Normal
Sunnyside Beach,2013-07-16,19W,10,2013-07-16,Normal
Sunnyside Beach,2013-07-16,17W,10,2013-07-16,Normal
Sunnyside Beach,2013-07-16,21W,10,2013-07-16,Normal
Sunnyside Beach,2013-07-16,18W,80,2013-07-16,Normal
Sunnyside Beach,2013-07-16,20W,10,2013-07-16,Normal
Sunnyside Beach,2013-07-16,22W,10,2013-07-16,Normal
Marie Curtis Park East Beach,2013-07-15,29W,20,2013-07-15,Normal
Marie Curtis Park East Beach,2013-07-15,33W,10,2013-07-15,Normal
Marie Curtis Park East Beach,2013-07-15,32W,10,2013-07-15,Normal
Marie Curtis Park East Beach,2013-07-15,31W,10,2013-07-15,Normal
Marie Curtis Park East Beach,2013-07-15,30W,40,2013-07-15,Normal
Sunnyside Beach,2013-07-15,19W,10,2013-07-15,Normal
Sunnyside Beach,2013-07-15,17W,10,2013-07-15,Normal
Sunnyside Beach,2013-07-15,21W,30,2013-07-15,Normal
Sunnyside Beach,2013-07-15,18W,40,2013-07-15,Normal
Sunnyside Beach,2013-07-15,20W,10,2013-07-15,Normal
Sunnyside Beach,2013-07-15,22W,620,2013-07-15,Normal
Marie Curtis Park East Beach,2013-07-14,29W,10,2013-07-14,Normal
Marie Curtis Park East Beach,2013-07-14,33W,30,2013-07-14,Normal
Marie Curtis Park East Beach,2013-07-14,32W,10,2013-07-14,Normal
Marie Curtis Park East Beach,2013-07-14,31W,40,2013-07-14,Normal
Marie Curtis Park East Beach,2013-07-14,30W,50,2013-07-14,Normal
Sunnyside Beach,2013-07-14,19W,30,2013-07-14,Normal
Sunnyside Beach,2013-07-14,17W,60,2013-07-14,Normal
Sunnyside Beach,2013-07-14,21W,40,2013-07-14,Normal
Sunnyside Beach,2013-07-14,18W,40,2013-07-14,Normal
Sunnyside Beach,2013-07-14,20W,30,2013-07-14,Normal
Sunnyside Beach,2013-07-14,22W,30,2013-07-14,Normal
Marie Curtis Park East Beach,2013-07-13,29W,30,2013-07-13,Normal
Marie Curtis Park East Beach,2013-07-13,33W,20,2013-07-13,Normal
Marie Curtis Park East Beach,2013-07-13,32W,70,2013-07-13,Normal
Marie Curtis Park East Beach,2013-07-13,31W,10,2013-07-13,Normal
Marie Curtis Park East Beach,2013-07-13,30W,50,2013-07-13,Normal
Sunnyside Beach,2013-07-13,19W,50,2013-07-13,Normal
Sunnyside Beach,2013-07-13,17W,10,2013-07-13,Normal
Sunnyside Beach,2013-07-13,21W,40,2013-07-13,Normal
Sunnyside Beach,2013-07-13,18W,10,2013-07-13,Normal
Sunnyside Beach,2013-07-13,20W,30,2013-07-13,Normal
Sunnyside Beach,2013-07-13,22W,140,2013-07-13,Normal
Marie Curtis Park East Beach,2013-07-12,29W,230,2013-07-12,Normal
Marie Curtis Park East Beach,2013-07-12,33W,470,2013-07-12,Normal
Marie Curtis Park East Beach,2013-07-12,32W,360,2013-07-12,Normal
Marie Curtis Park East Beach,2013-07-12,31W,300,2013-07-12,Normal
Marie Curtis Park East Beach,2013-07-12,30W,300,2013-07-12,Normal
Sunnyside Beach,2013-07-12,19W,110,2013-07-12,Normal
Sunnyside Beach,2013-07-12,17W,90,2013-07-12,Normal
Sunnyside Beach,2013-07-12,21W,920,2013-07-12,Normal
Sunnyside Beach,2013-07-12,18W,110,2013-07-12,Normal
Sunnyside Beach,2013-07-12,20W,150,2013-07-12,Normal
Sunnyside Beach,2013-07-12,22W,150,2013-07-12,Normal
